AccessionID,AccessionName,HasSeed,User,PopulationName,NumberOfMaternalLines,DateCollected,LocalityName,Latitude,Longitude,Altitude,Datum,Ploidy,StorageLocation,Source,ExternalID,Background,Generation,CountryOfOrigin,Notes,FirstParentID,SecondParentID,FirstParentSex,SecondParentSex
1195,Bdis22-19,,,,,,Huesca Berdun,,,,,,,,,,,Spain,,218,218,,
1196,Bdis23-01,,,,,,Zaragoza Miramont,,,,,,,,,,,Spain,,219,219,,
1197,Bdis23-02,,,,,,Zaragoza Miramont,,,,,,,,,,,Spain,,219,219,,
1198,Bdis23-03,,,,,,Zaragoza Miramont,,,,,,,,,,,Spain,,219,219,,
,,,,,,,,,,,,,,,,,,,,,,,
1200,Bdis23-05,,,,,,Zaragoza Miramont,,,,,,,,,,,Spain,,219,219,,
1201,Bdis25-01,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,,,,
1202,Bdis25-04,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,220,220,,
1203,Bdis25-05,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,220,220,,
1204,Bdis25-08,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,220,220,,
1205,Bdis25-10,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,220,220,,
1206,Bdis25-11,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,220,220,,
1207,Bdis25-12,,,,,,Navarra Foz de Lumbier,,,,,,,,,,,Spain,,220,220,,
1208,Bdis28-01,,,,,,Navarra Los Arcos,,,,,,,,,,,Spain,,221,221,,
1209,Bdis28-02,,,,,,Navarra Los Arcos,,,,,,,,,,,Spain,,221,221,,
1210,Bdis28-07,,,,,,Navarra Los Arcos,,,,,,,,,,,Spain,,221,221,,
1211,Bdis28-08,,,,,,Navarra Los Arcos,,,,,,,,,,,Spain,,221,221,,
1212,Bdis28-10,,,,,,Navarra Los Arcos,,,,,,,,,,,Spain,,221,221,,
1213,Bdis31-01,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1214,Bdis31-02,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1215,Bdis31-11,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1216,Bdis31-12,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1217,Bdis31-13,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1218,Bdis31-14,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1219,Bdis31-15,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1220,Bdis31-16,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1221,Bdis31-17,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1222,Bdis31-18,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1223,Bdis31-19,,,,,,Lleida Castillo de Mur,,,,,,,,,,,Spain,,222,222,,
1224,Bdis32-02,,,,,,Lleida Les Pallagues,,,,,,,,,,,Spain,,223,223,,
2026,ALM-B,,,,,,Alma Rd. Rural New South Wales,,,,,,,,,,,,,,,,
2027,Ari-B,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2028,BIL-B,,,,,,Billabong St. Rural New South Wales,,,,,,,,,,,,,,,,
2029,BLA- B,,,,,,Black Hills Park Adelaide South Australia,,,,,,,,,,,,,,,,
2030,BLY1-B,,,,,,Blyth South Australia,,,,,,,,,,,,,,,,
2031,BLY2-B,,,,,,Blyth South Australia,,,,,,,,,,,,,,,,
2032,BRO1-B,,,,,,Brocklesby New South Wales,,,,,,,,,,,,,,,,
2033,BRO2-B,,,,,,Brocklesby New South Wales,,,,,,,,,,,,,,,,
2034,BRO3-B,,,,,,Brocklesby New South Wales,,,,,,,,,,,,,,,,
2035,BRO4-B,,,,,,Brocklesby New South Wales,,,,,,,,,,,,,,,,
2036,BUR-B,,,,,,Burra South Australia,,,,,,,,,,,,,,,,
2037,CFW-B,,,,,,Flinders Ranges South Australia,,,,,,,,,,,,,,,,
2038,EAH-B,,,,,,Bendigo Victoria,,,,,,,,,,,,,,,,
2039,EGL-B,,,,,,Eagle Mountain Adeliade South Australia,,,,,,,,,,,,,,,,
2040,ELI-B,,,,,,Elizabeth Downs Adelaide South Australia,,,,,,,,,,,,,,,,
2041,ELM-B,,,,,,Elmore Victoria,,,,,,,,,,,,,,,,
2042,GRM-B,,,,,,Port Germein South Australia,,,,,,,,,,,,,,,,
2043,GUL1-B,,,,,,Gulnare South Australia,,,,,,,,,,,,,,,,
2044,GUL2-B,,,,,,Gulnare South Australia,,,,,,,,,,,,,,,,
2045,GUL3-B,,,,,,Gulnare South Australia,,,,,,,,,,,,,,,,
2046,GWW-B,,,,,,Blyth South Australia,,,,,,,,,,,,,,,,
2047,HOS-B,,,,,,Horsham Victoria,,,,,,,,,,,,,,,,
2048,JAC-B,,,,,,Narridy South Australia,,,,,,,,,,,,,,,,
2049,JIN-B,,,,,,Jindera New South Wales,,,,,,,,,,,,,,,,
2050,KEI-B,,,,,,Kieth South Australia,,,,,,,,,,,,,,,,
2051,KJP-B,,,,,,Mount Brown South Australia,,,,,,,,,,,,,,,,
2052,LAL-B,,,,,,Lallahrook New South Wales,,,,,,,,,,,,,,,,
2053,MAI-B,,,,,,Bendigo Victoria,,,,,,,,,,,,,,,,
2054,MDB-B,,,,,,Blyth South Australia,,,,,,,,,,,,,,,,
2055,MEL-B,,,,,,Melrose South Australia,,,,,,,,,,,,,,,,
2056,MRY-B,,,,,,Murray South Australia,,,,,,,,,,,,,,,,
2057,NLD-B,,,,,,Blyth South Australia,,,,,,,,,,,,,,,,
2058,NRD-B,,,,,,Narrandera New South Wales,,,,,,,,,,,,,,,,
2059,OSB-B,,,,,,Osborne New South Wales,,,,,,,,,,,,,,,,
2060,PRI-B,,,,,,Mount Brown South Australia,,,,,,,,,,,,,,,,
2061,QUO-B,,,,,,Quorn South Australia,,,,,,,,,,,,,,,,
2062,RED-B,,,,,,Red Wood Park Adelaide South Australia,,,,,,,,,,,,,,,,
2063,RUP-B,,,,,,Mamoo Victoria,,,,,,,,,,,,,,,,
2064,RWR-B,,,,,,Roseworthy South Australia,,,,,,,,,,,,,,,,
2065,SLK-B,,,,,,Sherlock South Australia,,,,,,,,,,,,,,,,
2066,SPA-B,,,,,,Spaulding South Australia,,,,,,,,,,,,,,,,
2067,THE-B,,,,,,The Rock New South Wales,,,,,,,,,,,,,,,,
2068,TEM-B,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2069,URA-B,,,,,,Uranquinty New South Wales,,,,,,,,,,,,,,,,
2070,WAG-B,,,,,,Wagga Wagga New South Wales,,,,,,,,,,,,,,,,
2071,WOL-B,,,,,,Wolseley South Australia,,,,,,,,,,,,,,,,
2072,WLE-B,,,,,,Wolseley South Australia,,,,,,,,,,,,,,,,
2073,WLW-B,,,,,,Wolseley South Australia,,,,,,,,,,,,,,,,
2074,WTP-B,,,,,,Wattle Park Telowie Gorge South Australia,,,,,,,,,,,,,,,,
2075,YER-B,,,,,,Yerong New South Australia,,,,,,,,,,,,,,,,
2076,Ari-B,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2077,Ari-1,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2078,Ari-2,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2079,Ari-3,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2080,Ari-4,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2081,Ari-5,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2082,Ari-6,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2083,Ari-7,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2084,Ari-8,,,,,,"Old Wagga Road, Ariah Park, New South Wales",,,,,,,,,,,,,,,,
2085,TEM-B,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2086,TEM-1,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2087,TEM-2,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2088,TEM-3,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2089,TEM-4,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2090,TEM-5,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2091,TEM-6,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2092,TEM-7,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2093,TEM-8,,,,,,"Temora, NSW",,,,,,,,,,,,,,,,
2094,Bd-10b*Kah-3_F1,,,,,,ANU,,,,,,,,,,,,,134,783,Female,Male
2095,Bd-1f*Koz4_F1,,,,,,ANU,,,,,,,,,,,,,57,38,Female,Male
2096,Bd-2s*5m_F1,,,,,,ANU,,,,,,,,,,,,,81,111,Female,Male
2097,Bd-10b*2i_F1,,,,,,ANU,,,,,,,,,,,,,134,73,Female,Male
2701,Ca1-1,,,,,,,,,,,,,,,,,,,,,,
2702,Ca1-2,,,,,,,,,,,,,,,,,,,,,,
2703,Ca1-3,,,,,,,,,,,,,,,,,,,,,,
2704,Ca1-4,,,,,,,,,,,,,,,,,,,,,,
2705,Ca1-5,,,,,,,,,,,,,,,,,,,,,,
2706,Ca1-9,,,,,,,,,,,,,,,,,,,,,,
2707,Ca1-10,,,,,,,,,,,,,,,,,,,,,,
2708,Ca1-11,,,,,,,,,,,,,,,,,,,,,,
2709,Ca1-12,,,,,,,,,,,,,,,,,,,,,,
2710,Ca1-13,,,,,,,,,,,,,,,,,,,,,,
2711,Ca2-1,,,,,,,,,,,,,,,,,,,,,,
2712,Ca2-2,,,,,,,,,,,,,,,,,,,,,,
2713,Ca2-3,,,,,,,,,,,,,,,,,,,,,,
2714,Ca2-4,,,,,,,,,,,,,,,,,,,,,,
2715,Ca2-5,,,,,,,,,,,,,,,,,,,,,,
2716,Ca2-6,,,,,,,,,,,,,,,,,,,,,,
2717,Ca2-8,,,,,,,,,,,,,,,,,,,,,,
2718,Ca2-9,,,,,,,,,,,,,,,,,,,,,,
2719,Ca2-11,,,,,,,,,,,,,,,,,,,,,,
2720,Ca2-13,,,,,,,,,,,,,,,,,,,,,,
2721,Ca3-1,,,,,,,,,,,,,,,,,,,,,,
2722,Ca3-3,,,,,,,,,,,,,,,,,,,,,,
2723,Ca3-5,,,,,,,,,,,,,,,,,,,,,,
2724,Ca3-6,,,,,,,,,,,,,,,,,,,,,,
2725,Ca3-7,,,,,,,,,,,,,,,,,,,,,,
2726,Ca3-8,,,,,,,,,,,,,,,,,,,,,,
2727,Ca3-9,,,,,,,,,,,,,,,,,,,,,,
2728,Ca3-10,,,,,,,,,,,,,,,,,,,,,,
2729,Ca3-11,,,,,,,,,,,,,,,,,,,,,,
2730,Ca3-13,,,,,,,,,,,,,,,,,,,,,,
2731,Ca3-14,,,,,,,,,,,,,,,,,,,,,,
2732,Ca4-1,,,,,,,,,,,,,,,,,,,,,,
2733,Ca4-2,,,,,,,,,,,,,,,,,,,,,,
2734,Ca4-3,,,,,,,,,,,,,,,,,,,,,,
2735,Ca4-4,,,,,,,,,,,,,,,,,,,,,,
2736,Ca4-5,,,,,,,,,,,,,,,,,,,,,,
2737,Ca4-5,,,,,,,,,,,,,,,,,,,,,,
2738,Ca4-6,,,,,,,,,,,,,,,,,,,,,,
2739,Ca4-7,,,,,,,,,,,,,,,,,,,,,,
2740,Ca4-10,,,,,,,,,,,,,,,,,,,,,,
2741,Ca4-11,,,,,,,,,,,,,,,,,,,,,,
2742,Ca4-12,,,,,,,,,,,,,,,,,,,,,,
2743,Ca5-1,,,,,,,,,,,,,,,,,,,,,,
2744,Ca5-2,,,,,,,,,,,,,,,,,,,,,,
2745,Ca5-4,,,,,,,,,,,,,,,,,,,,,,
2746,Ca5-5,,,,,,,,,,,,,,,,,,,,,,
2747,Ca5-6,,,,,,,,,,,,,,,,,,,,,,
2748,Ca5-7,,,,,,,,,,,,,,,,,,,,,,
2749,Ca5-9,,,,,,,,,,,,,,,,,,,,,,
2750,Ca5-11,,,,,,,,,,,,,,,,,,,,,,
2751,Ca5-13,,,,,,,,,,,,,,,,,,,,,,
2752,Ca5-14,,,,,,,,,,,,,,,,,,,,,,
2753,Ca6-1,,,,,,,,,,,,,,,,,,,,,,
2754,Ca6-3,,,,,,,,,,,,,,,,,,,,,,
2755,Ca6-4,,,,,,,,,,,,,,,,,,,,,,
2756,Ca6-5,,,,,,,,,,,,,,,,,,,,,,
2757,Ca6-6,,,,,,,,,,,,,,,,,,,,,,
2758,Ca6-7,,,,,,,,,,,,,,,,,,,,,,
2759,Ca6-8,,,,,,,,,,,,,,,,,,,,,,
2760,Ca6-9,,,,,,,,,,,,,,,,,,,,,,
2761,Ca6-10,,,,,,,,,,,,,,,,,,,,,,
2762,Ca6-11,,,,,,,,,,,,,,,,,,,,,,
2763,Ca6-12,,,,,,,,,,,,,,,,,,,,,,
2764,Ca7-1,,,,,,,,,,,,,,,,,,,,,,
2765,Ca7-2,,,,,,,,,,,,,,,,,,,,,,
2766,Ca7-3,,,,,,,,,,,,,,,,,,,,,,
2767,Ca7-4,,,,,,,,,,,,,,,,,,,,,,
2768,Ca7-5,,,,,,,,,,,,,,,,,,,,,,
2769,Ca7-6,,,,,,,,,,,,,,,,,,,,,,
2770,Ca7-7,,,,,,,,,,,,,,,,,,,,,,
2771,Ca7-9,,,,,,,,,,,,,,,,,,,,,,
2772,Ca7-10,,,,,,,,,,,,,,,,,,,,,,
2773,Ca8-1,,,,,,,,,,,,,,,,,,,,,,
2774,Ca8-2,,,,,,,,,,,,,,,,,,,,,,
2775,Ca8-5,,,,,,,,,,,,,,,,,,,,,,
2776,Ca8-7,,,,,,,,,,,,,,,,,,,,,,
2777,Ca8-9,,,,,,,,,,,,,,,,,,,,,,
2778,Ca8-11,,,,,,,,,,,,,,,,,,,,,,
2779,Ca8-12,,,,,,,,,,,,,,,,,,,,,,
2780,Ca8-13,,,,,,,,,,,,,,,,,,,,,,
2781,Ca8-14,,,,,,,,,,,,,,,,,,,,,,
2782,Ca9-1,,,,,,,,,,,,,,,,,,,,,,
2783,Ca9-2,,,,,,,,,,,,,,,,,,,,,,
2784,Ca9-3,,,,,,,,,,,,,,,,,,,,,,
2785,Ca9-4,,,,,,,,,,,,,,,,,,,,,,
2786,Ca9-5,,,,,,,,,,,,,,,,,,,,,,
2787,Ca9-6,,,,,,,,,,,,,,,,,,,,,,
2788,Ca9-8,,,,,,,,,,,,,,,,,,,,,,
2789,Ca9-10,,,,,,,,,,,,,,,,,,,,,,
2790,Ca9-11,,,,,,,,,,,,,,,,,,,,,,
2791,Ca9-11,,,,,,,,,,,,,,,,,,,,,,
2792,Ca9-12,,,,,,,,,,,,,,,,,,,,,,
2793,Ca10-1,,,,,,,,,,,,,,,,,,,,,,
2794,Ca10-3,,,,,,,,,,,,,,,,,,,,,,
2795,Ca10-4,,,,,,,,,,,,,,,,,,,,,,
2796,Ca10-5,,,,,,,,,,,,,,,,,,,,,,
2797,Ca10-6,,,,,,,,,,,,,,,,,,,,,,
2798,Ca10-7,,,,,,,,,,,,,,,,,,,,,,
2799,Ca10-8,,,,,,,,,,,,,,,,,,,,,,
2800,Ca10-9,,,,,,,,,,,,,,,,,,,,,,
2801,Ca10-10,,,,,,,,,,,,,,,,,,,,,,
2802,Ca10-13,,,,,,,,,,,,,,,,,,,,,,
2803,Ca11-1,,,,,,,,,,,,,,,,,,,,,,
2804,Ca11-3,,,,,,,,,,,,,,,,,,,,,,
2805,Ca11-4,,,,,,,,,,,,,,,,,,,,,,
2806,Ca11-5,,,,,,,,,,,,,,,,,,,,,,
2807,Ca11-9,,,,,,,,,,,,,,,,,,,,,,
2808,Ca11-12,,,,,,,,,,,,,,,,,,,,,,
2809,Ca11-14,,,,,,,,,,,,,,,,,,,,,,
2810,Ca11-16,,,,,,,,,,,,,,,,,,,,,,
2811,Ca11-19,,,,,,,,,,,,,,,,,,,,,,
2812,Ca11-20,,,,,,,,,,,,,,,,,,,,,,
2813,Ca12-1,,,,,,,,,,,,,,,,,,,,,,
2814,Ca12-3,,,,,,,,,,,,,,,,,,,,,,
2815,Ca12-4,,,,,,,,,,,,,,,,,,,,,,
2816,Ca12-5,,,,,,,,,,,,,,,,,,,,,,
2817,Ca12-6,,,,,,,,,,,,,,,,,,,,,,
2818,Ca12-7,,,,,,,,,,,,,,,,,,,,,,
2819,Ca12-8,,,,,,,,,,,,,,,,,,,,,,
2820,Ca12-9,,,,,,,,,,,,,,,,,,,,,,
2821,Ca12-10,,,,,,,,,,,,,,,,,,,,,,
2822,Ca12-11,,,,,,,,,,,,,,,,,,,,,,
2823,Ca12-12,,,,,,,,,,,,,,,,,,,,,,
2824,Ca12-13,,,,,,,,,,,,,,,,,,,,,,
2825,Ca12-14,,,,,,,,,,,,,,,,,,,,,,
2826,Ca13-1,,,,,,,,,,,,,,,,,,,,,,
2827,Ca13-2,,,,,,,,,,,,,,,,,,,,,,
2828,Ca13-3,,,,,,,,,,,,,,,,,,,,,,
2829,Ca13-4,,,,,,,,,,,,,,,,,,,,,,
2830,Ca13-5,,,,,,,,,,,,,,,,,,,,,,
2831,Ca13-6,,,,,,,,,,,,,,,,,,,,,,
2832,Ca14-1,,,,,,,,,,,,,,,,,,,,,,
2833,Ca14-2,,,,,,,,,,,,,,,,,,,,,,
2834,Ca14-4,,,,,,,,,,,,,,,,,,,,,,
2835,Ca14-7,,,,,,,,,,,,,,,,,,,,,,
2836,Ca14-8,,,,,,,,,,,,,,,,,,,,,,
2837,Ca14-9,,,,,,,,,,,,,,,,,,,,,,
2838,Ca14-10,,,,,,,,,,,,,,,,,,,,,,
2839,Ca14-19,,,,,,,,,,,,,,,,,,,,,,
2840,Ca15-1,,,,,,,,,,,,,,,,,,,,,,
2841,Ca15-2,,,,,,,,,,,,,,,,,,,,,,
2842,Ca15-4,,,,,,,,,,,,,,,,,,,,,,
2843,Ca15-5,,,,,,,,,,,,,,,,,,,,,,
2844,Ca15-6,,,,,,,,,,,,,,,,,,,,,,
2845,Ca15-8,,,,,,,,,,,,,,,,,,,,,,
2846,Ca15-9,,,,,,,,,,,,,,,,,,,,,,
2847,Ca15-10,,,,,,,,,,,,,,,,,,,,,,
2848,Ca15-12,,,,,,,,,,,,,,,,,,,,,,
2849,Ca15-13,,,,,,,,,,,,,,,,,,,,,,
2850,Ca16-1,,,,,,,,,,,,,,,,,,,,,,
2851,Ca16-3,,,,,,,,,,,,,,,,,,,,,,
2852,Ca16-5,,,,,,,,,,,,,,,,,,,,,,
2853,Ca16-6,,,,,,,,,,,,,,,,,,,,,,
2854,Ca18-1,,,,,,,,,,,,,,,,,,,,,,
2855,Ca18-2,,,,,,,,,,,,,,,,,,,,,,
2856,Ca18-4,,,,,,,,,,,,,,,,,,,,,,
2857,Ca18-5,,,,,,,,,,,,,,,,,,,,,,
2858,Ca18-7,,,,,,,,,,,,,,,,,,,,,,
2859,Ca18-10,,,,,,,,,,,,,,,,,,,,,,
2860,Ca18-11,,,,,,,,,,,,,,,,,,,,,,
2861,Ca18-13,,,,,,,,,,,,,,,,,,,,,,
2862,Ca18-19,,,,,,,,,,,,,,,,,,,,,,
2863,Ca19-1,,,,,,,,,,,,,,,,,,,,,,
2864,Ca19-2,,,,,,,,,,,,,,,,,,,,,,
2865,Ca19-3,,,,,,,,,,,,,,,,,,,,,,
2866,Ca19-4,,,,,,,,,,,,,,,,,,,,,,
2867,Ca19-8,,,,,,,,,,,,,,,,,,,,,,
2868,Ca19-9,,,,,,,,,,,,,,,,,,,,,,
2869,Ca19-10,,,,,,,,,,,,,,,,,,,,,,
2870,Ca19-12,,,,,,,,,,,,,,,,,,,,,,
2871,Ca19-15,,,,,,,,,,,,,,,,,,,,,,
2872,Ca19-16,,,,,,,,,,,,,,,,,,,,,,
2873,Ca20-1,,,,,,,,,,,,,,,,,,,,,,
2874,Ca20-2,,,,,,,,,,,,,,,,,,,,,,
2875,Ca20-4,,,,,,,,,,,,,,,,,,,,,,
2876,Ca20-5,,,,,,,,,,,,,,,,,,,,,,
2877,Ca20-8,,,,,,,,,,,,,,,,,,,,,,
2878,Ca20-9,,,,,,,,,,,,,,,,,,,,,,
2879,Ca20-11,,,,,,,,,,,,,,,,,,,,,,
2880,Ca20-12,,,,,,,,,,,,,,,,,,,,,,
2881,Ca20-18,,,,,,,,,,,,,,,,,,,,,,
2882,Ca20-21,,,,,,,,,,,,,,,,,,,,,,
2883,Mde,,,,0,,"11380 Tarifa, Cádiz, Spain ‎ 540 m NE",,,,,,,,,,,,,,,,
2884,Lpn1,,,,0,,"11380 Tarifa, Cádiz, Spain ‎ 90 m N",,,,,,,,,,,,,,,,
2885,Lpn2,,,,0,,"La Peña, 11380 Tarifa, Cádiz, Spain ‎ 219 m N",,,,,,,,,,,,,,,,
2886,Lpn3,,,,0,,"La Peña, 11380 Tarifa, Cádiz, Spain ‎ ~210m N",,,,,,,,,,,,,,,,
2887,Fac,,,,0,,"11391 Facinas, Cádiz, Spain ‎ 943 m NW",,,,,,,,,,,,,,,,
2888,Tah,,,,0,,"Tahivilla, 11392, Cádiz, Spain ‎ 1.9 km NE",,,,,,,,,,,,,,,,
2889,Vej,,,,0,,"11158 Vejer de la Frontera, Cádiz, Spain ‎ 75 m S",,,,,,,,,,,,,,,,
2890,Rei,,,,0,,"29680 Estepona, Málaga, Spain ‎ 178 m W",,,,,,,,,,,,,,,,
2891,Mar,,,,0,,"29602 Marbella, Málaga, Spain ‎ 276 m NW",,,,,,,,,,,,,,,,
2892,Fue,,,,0,,"29649 Mijas, Málaga, Spain ‎ 254 m SW",,,,,,,,,,,,,,,,
2893,Ben,,,,0,,"11610 Grazalema, Cádiz, Spain ‎ 837 m E",,,,,,,,,,,,,,,,
2894,Pdr,,,,0,,"11660 Prado del Rey, Cádiz, Spain ‎ 298 m W",,,,,,,,,,,,,,,,
2895,Vil,,,,0,,"11649 Bornos, Cádiz, Spain ‎ 122 m N",,,,,,,,,,,,,,,,
2896,Csb,,,,0,,"29160 Casabermeja, Málaga, Spain ‎ 148 m N",,,,,,,,,,,,,,,,
2897,Csj,,,,0,,"41730 Las Cabezas de San Juan, Sevilla, Spain ‎ 29 m SW",,,,,,,,,,,,,,,,
2898,Aqe,,,,0,,"29200 Antequera, Málaga, Spain ‎ 431 m NE",,,,,,,,,,,,,,,,
2899,Roj,,,,0,,"21388 Cañaveral de León, Huelva, Spain ‎ 46 m NW",,,,,,,,,,,,,,,,
2900,Leo1,,,,0,,"21270 Cala, Huelva, Spain ‎ 38 m NW",,,,,,,,,,,,,,,,
2901,Leo2,,,,0,,"21280 Arroyomolinos de León, Huelva, Spain ‎ 407 m NE",,,,,,,,,,,,,,,,
2902,Leo3,,,,0,,"21280 Arroyomolinos de León, Huelva, Spain ‎",,,,,,,,,,,,,,,,
2903,Leo4,,,,0,,"21280 Arroyomolinos de León, Huelva, Spain ‎ 763 m E",,,,,,,,,,,,,,,,
2904,Bai,,,,0,,"23710 Bailén, Jaén, Spain ‎ 722 m W",,,,,,,,,,,,,,,,
2905,Tlo,,,,0,,"23213 Santa Elena, Jaén, Spain ‎ 379 m SW",,,,,,,,,,,,,,,,
2906,Ele,,,,0,,"23213 Santa Elena, Jaén, Spain ‎ 894 m N",,,,,,,,,,,,,,,,
2907,Ald1,,,,0,,"23215 Aldeaquemada, Jaén, Spain ‎ 521 m NW",,,,,,,,,,,,,,,,
2908,Ald2,,,,0,,"23215 Aldeaquemada, Jaén, Spain ‎ 91 m NE",,,,,,,,,,,,,,,,
2909,Ald3,,,,0,,"23213 Santa Elena, Jaén, Spain ‎ 409 m SW",,,,,,,,,,,,,,,,
2910,Ald4,,,,0,,"23215 Aldeaquemada, Jaén, Spain ‎ 210 m S",,,,,,,,,,,,,,,,
2911,Mcd,,,,0,,"Highway n216, 5340, Portugal ‎ 597 m SW",,,,,,,,,,,,,,,,
2912,Lps,,,,0,,"06360 Èze, France ‎ 74 m S",,,,,,,,,,,,,,,,
2913,Saf,,,,0,,"11510 Fitou, France ‎ 59 m NW",,,,,,,,,,,,,,,,
2914,Lph1,,,,0,,"34140 Loupian, France ‎ 41 m N",,,,,,,,,,,,,,,,
2915,Fls1,,,,0,,"53016 Murlo SI, Italy ‎ 95 m NW",,,,,,,,,,,,,,,,
2916,Fls2,,,,0,,"53016 Murlo SI, Italy ‎ 95 m NW",,,,,,,,,,,,,,,,
2917,Rom,,,,0,,"Huesca, Huesca, Spain, exact loc. unknown",0.00,42.00,,,,,,,,,,,,,,
2918,Plr,,,,0,,"Huesca, Huesca, Spain, exact loc. unknown",0.00,42.00,,,,,,,,,,,,,,
