,accession_name,has_seed,population,species_id,collector_id,date_collected,has_seed,locality_name,latitude,longitude,altitude,datum,collection_trip_id,maternal_lines,ploidy,box_id,source,external_id,background,generation,country_origin,notes,lineage_id,accession_data_json
1323,BEGA_098,,,,,,,,,,,,1,,,,,,,,,,,
1324,BEGA_099,,,,,,,,,,,,1,,,,,,,,,,,
1325,BEGA_100,,,,,,,,,,,,1,,,,,,,,,,,
1326,BEGA_101,,,,,,,,,,,,1,,,,,,,,,,,
1327,BEGA_102,,,,,,,,,,,,1,,,,,,,,,,,
1328,BEGA_103,,,,,,,,,,,,1,,,,,,,,,,,
1329,BEGA_104,,,,,,,,,,,,1,,,,,,,,,,,
1330,BEGA_105,,,,,,,,,,,,1,,,,,,,,,,,
1331,BEGA_106,,,,,,,,,,,,1,,,,,,,,,,,
1332,BEGA_107,,,,,,,,,,,,1,,,,,,,,,,,
1333,BEGA_108,,,,,,,,,,,,1,,,,,,,,,,,
1334,BEGA_109,,,,,,,,,,,,1,,,,,,,,,,,
1335,BEGA_110,,,,,,,,,,,,1,,,,,,,,,,,
1336,BEGA_111,,,,,,,,,,,,1,,,,,,,,,,,
1337,BEGA_112,,,,,,,,,,,,1,,,,,,,,,,,
1338,BEGA_113,,,,,,,,,,,,1,,,,,,,,,,,
1339,BEGA_114,,,,,,,,,,,,1,,,,,,,,,,,
1340,BEGA_115,,,,,,,,,,,,1,,,,,,,,,,,
1341,BEGA_116,,,,,,,,,,,,1,,,,,,,,,,,
1342,BEGA_117,,,,,,,,,,,,1,,,,,,,,,,,
1343,BEGA_118,,,,,,,,,,,,1,,,,,,,,,,,
1344,BEGA_119,,,,,,,,,,,,1,,,,,,,,,,,
1345,BEGA_120,,,,,,,,,,,,1,,,,,,,,,,,
1346,BEGA_121,,,,,,,,,,,,1,,,,,,,,,,,
1347,BEGA_122,,,,,,,,,,,,1,,,,,,,,,,,
1348,BEGA_123,,,,,,,,,,,,1,,,,,,,,,,,
1349,BEGA_124,,,,,,,,,,,,1,,,,,,,,,,,
1350,BEGA_125,,,,,,,,,,,,1,,,,,,,,,,,
1351,BEGA_126,,,,,,,,,,,,1,,,,,,,,,,,
1352,BEGA_127,,,,,,,,,,,,1,,,,,,,,,,,
1353,BEGA_128,,,,,,,,,,,,1,,,,,,,,,,,
1354,BEGA_129,,,,,,,,,,,,1,,,,,,,,,,,
1355,BEGA_130,,,,,,,,,,,,1,,,,,,,,,,,
1356,BEGA_131,,,,,,,,,,,,1,,,,,,,,,,,
1357,BEGA_132,,,,,,,,,,,,1,,,,,,,,,,,
1358,BEGA_133,,,,,,,,,,,,1,,,,,,,,,,,
1359,BEGA_134,,,,,,,,,,,,1,,,,,,,,,,,
1360,BEGA_135,,,,,,,,,,,,1,,,,,,,,,,,
1361,BEGA_136,,,,,,,,,,,,1,,,,,,,,,,,
1362,BEGA_137,,,,,,,,,,,,1,,,,,,,,,,,
1363,BEGA_138,,,,,,,,,,,,1,,,,,,,,,,,
1364,BEGA_139,,,,,,,,,,,,1,,,,,,,,,,,
1365,BEGA_140,,,,,,,,,,,,1,,,,,,,,,,,
1366,BEGA_141,,,,,,,,,,,,1,,,,,,,,,,,
1367,BEGA_142,,,,,,,,,,,,1,,,,,,,,,,,
1368,BEGA_143,,,,,,,,,,,,1,,,,,,,,,,,
1369,BEGA_144,,,,,,,,,,,,1,,,,,,,,,,,
1370,BEGA_145,,,,,,,,,,,,1,,,,,,,,,,,
1371,BEGA_146,,,,,,,,,,,,1,,,,,,,,,,,
1372,BEGA_147,,,,,,,,,,,,1,,,,,,,,,,,
1373,BEGA_148,,,,,,,,,,,,1,,,,,,,,,,,
1374,BEGA_149,,,,,,,,,,,,1,,,,,,,,,,,
1375,BEGA_150,,,,,,,,,,,,1,,,,,,,,,,,
1376,BEGA_151,,,,,,,,,,,,1,,,,,,,,,,,
1377,BEGA_152,,,,,,,,,,,,1,,,,,,,,,,,
1378,BEGA_153,,,,,,,,,,,,1,,,,,,,,,,,
1379,BEGA_154,,,,,,,,,,,,1,,,,,,,,,,,
1380,BEGA_155,,,,,,,,,,,,1,,,,,,,,,,,
1381,BEGA_156,,,,,,,,,,,,1,,,,,,,,,,,
1382,BEGA_157,,,,,,,,,,,,1,,,,,,,,,,,
1383,BEGA_158,,,,,,,,,,,,1,,,,,,,,,,,
1384,BEGA_159,,,,,,,,,,,,1,,,,,,,,,,,
1385,BEGA_160,,,,,,,,,,,,1,,,,,,,,,,,
1386,BEGA_161,,,,,,,,,,,,1,,,,,,,,,,,
1387,BEGA_162,,,,,,,,,,,,1,,,,,,,,,,,
1388,BEGA_163,,,,,,,,,,,,1,,,,,,,,,,,
1389,BEGA_164,,,,,,,,,,,,1,,,,,,,,,,,
1390,BEGA_165,,,,,,,,,,,,1,,,,,,,,,,,
1391,BEGA_166,,,,,,,,,,,,1,,,,,,,,,,,
1392,BEGA_167,,,,,,,,,,,,1,,,,,,,,,,,
1393,BEGA_168,,,,,,,,,,,,1,,,,,,,,,,,
1394,BEGA_169,,,,,,,,,,,,1,,,,,,,,,,,
1395,BEGA_170,,,,,,,,,,,,1,,,,,,,,,,,
1396,BEGA_171,,,,,,,,,,,,1,,,,,,,,,,,
1397,BEGA_172,,,,,,,,,,,,1,,,,,,,,,,,
1398,BEGA_173,,,,,,,,,,,,1,,,,,,,,,,,
1399,BEGA_174,,,,,,,,,,,,1,,,,,,,,,,,
1400,BEGA_175,,,,,,,,,,,,1,,,,,,,,,,,
1401,BEGA_176,,,,,,,,,,,,1,,,,,,,,,,,
1402,BEGA_177,,,,,,,,,,,,1,,,,,,,,,,,
1403,BEGA_178,,,,,,,,,,,,1,,,,,,,,,,,
1404,BEGA_179,,,,,,,,,,,,1,,,,,,,,,,,
1405,BEGA_180,,,,,,,,,,,,1,,,,,,,,,,,
1406,BEGA_181,,,,,,,,,,,,1,,,,,,,,,,,
1407,BEGA_182,,,,,,,,,,,,1,,,,,,,,,,,
1408,BEGA_183,,,,,,,,,,,,1,,,,,,,,,,,
1409,BEGA_184,,,,,,,,,,,,1,,,,,,,,,,,
1410,BEGA_185,,,,,,,,,,,,1,,,,,,,,,,,
1411,BEGA_186,,,,,,,,,,,,1,,,,,,,,,,,
1412,BEGA_187,,,,,,,,,,,,1,,,,,,,,,,,
1413,BEGA_188,,,,,,,,,,,,1,,,,,,,,,,,
1414,BEGA_189,,,,,,,,,,,,1,,,,,,,,,,,
1415,BEGA_190,,,,,,,,,,,,1,,,,,,,,,,,
1416,BEGA_191,,,,,,,,,,,,1,,,,,,,,,,,
1417,BEGA_192,,,,,,,,,,,,1,,,,,,,,,,,
1418,BEGA_193,,,,,,,,,,,,1,,,,,,,,,,,
1419,BEGA_194,,,,,,,,,,,,1,,,,,,,,,,,
1420,BEGA_195,,,,,,,,,,,,1,,,,,,,,,,,
1421,BEGA_196,,,,,,,,,,,,1,,,,,,,,,,,
1422,BEGA_197,,,,,,,,,,,,1,,,,,,,,,,,
1423,BEGA_198,,,,,,,,,,,,1,,,,,,,,,,,
1424,BEGA_199,,,,,,,,,,,,1,,,,,,,,,,,
1425,BEGA_200,,,,,,,,,,,,1,,,,,,,,,,,
1426,CHPS_001,,,,,,,,,,,,1,,,,,,,,,,,
1427,CHPS_002,,,,,,,,,,,,1,,,,,,,,,,,
1428,CHPS_003,,,,,,,,,,,,1,,,,,,,,,,,
1429,CHPS_004,,,,,,,,,,,,1,,,,,,,,,,,
1430,CHPS_005,,,,,,,,,,,,1,,,,,,,,,,,
1431,CHPS_006,,,,,,,,,,,,1,,,,,,,,,,,
1432,CHPS_007,,,,,,,,,,,,1,,,,,,,,,,,
1433,CHPS_008,,,,,,,,,,,,1,,,,,,,,,,,
1434,CHPS_009,,,,,,,,,,,,1,,,,,,,,,,,
1435,CHPS_010,,,,,,,,,,,,1,,,,,,,,,,,
1436,CHPS_011,,,,,,,,,,,,1,,,,,,,,,,,
1437,CHPS_012,,,,,,,,,,,,1,,,,,,,,,,,
1438,CHPS_013,,,,,,,,,,,,1,,,,,,,,,,,
1439,CHPS_014,,,,,,,,,,,,1,,,,,,,,,,,
1440,CHPS_015,,,,,,,,,,,,1,,,,,,,,,,,
1441,CHPS_016,,,,,,,,,,,,1,,,,,,,,,,,
1442,CHPS_017,,,,,,,,,,,,1,,,,,,,,,,,
1443,CHPS_018,,,,,,,,,,,,1,,,,,,,,,,,
1444,CHPS_019,,,,,,,,,,,,1,,,,,,,,,,,
1445,CHPS_020,,,,,,,,,,,,1,,,,,,,,,,,
1446,CHPS_021,,,,,,,,,,,,1,,,,,,,,,,,
1447,CHPS_022,,,,,,,,,,,,1,,,,,,,,,,,
1448,CHPS_023,,,,,,,,,,,,1,,,,,,,,,,,
1449,CHPS_024,,,,,,,,,,,,1,,,,,,,,,,,
1450,CHPS_025,,,,,,,,,,,,1,,,,,,,,,,,
1451,CHPS_026,,,,,,,,,,,,1,,,,,,,,,,,
1452,CHPS_027,,,,,,,,,,,,1,,,,,,,,,,,
1453,CHPS_028,,,,,,,,,,,,1,,,,,,,,,,,
1454,CHPS_029,,,,,,,,,,,,1,,,,,,,,,,,
1455,CHPS_030,,,,,,,,,,,,1,,,,,,,,,,,
1456,CHPS_031,,,,,,,,,,,,1,,,,,,,,,,,
1457,CHPS_032,,,,,,,,,,,,1,,,,,,,,,,,
1458,CHPS_033,,,,,,,,,,,,1,,,,,,,,,,,
1459,CHPS_034,,,,,,,,,,,,1,,,,,,,,,,,
1460,CHPS_035,,,,,,,,,,,,1,,,,,,,,,,,
1461,CHPS_036,,,,,,,,,,,,1,,,,,,,,,,,
1462,CHPS_037,,,,,,,,,,,,1,,,,,,,,,,,
1463,CHPS_038,,,,,,,,,,,,1,,,,,,,,,,,
1464,CHPS_039,,,,,,,,,,,,1,,,,,,,,,,,
1465,CHPS_040,,,,,,,,,,,,1,,,,,,,,,,,
1466,CHPS_041,,,,,,,,,,,,1,,,,,,,,,,,
1467,CHPS_042,,,,,,,,,,,,1,,,,,,,,,,,
1468,CHPS_043,,,,,,,,,,,,1,,,,,,,,,,,
1469,CHPS_044,,,,,,,,,,,,1,,,,,,,,,,,
1470,CHPS_045,,,,,,,,,,,,1,,,,,,,,,,,
1471,CHPS_046,,,,,,,,,,,,1,,,,,,,,,,,
1472,CHPS_047,,,,,,,,,,,,1,,,,,,,,,,,
1473,CHPS_048,,,,,,,,,,,,1,,,,,,,,,,,
1474,CHPS_049,,,,,,,,,,,,1,,,,,,,,,,,
1475,CHPS_050,,,,,,,,,,,,1,,,,,,,,,,,
1476,CHPS_051,,,,,,,,,,,,1,,,,,,,,,,,
1477,CHPS_052,,,,,,,,,,,,1,,,,,,,,,,,
1478,CHPS_053,,,,,,,,,,,,1,,,,,,,,,,,
1479,CHPS_054,,,,,,,,,,,,1,,,,,,,,,,,
1480,CHPS_055,,,,,,,,,,,,1,,,,,,,,,,,
1481,CHPS_056,,,,,,,,,,,,1,,,,,,,,,,,
1482,CHPS_057,,,,,,,,,,,,1,,,,,,,,,,,
1483,CHPS_058,,,,,,,,,,,,1,,,,,,,,,,,
1484,CHPS_059,,,,,,,,,,,,1,,,,,,,,,,,
1485,CHPS_060,,,,,,,,,,,,1,,,,,,,,,,,
1486,CHPS_061,,,,,,,,,,,,1,,,,,,,,,,,
1487,CHPS_062,,,,,,,,,,,,1,,,,,,,,,,,
1488,CHPS_063,,,,,,,,,,,,1,,,,,,,,,,,
1489,CHPS_064,,,,,,,,,,,,1,,,,,,,,,,,
1490,CHPS_065,,,,,,,,,,,,1,,,,,,,,,,,
1491,CHPS_066,,,,,,,,,,,,1,,,,,,,,,,,
1492,CHPS_067,,,,,,,,,,,,1,,,,,,,,,,,
1493,CHPS_068,,,,,,,,,,,,1,,,,,,,,,,,
1494,CHPS_069,,,,,,,,,,,,1,,,,,,,,,,,
1495,CHPS_070,,,,,,,,,,,,1,,,,,,,,,,,
1496,CHPS_071,,,,,,,,,,,,1,,,,,,,,,,,
1497,CHPS_072,,,,,,,,,,,,1,,,,,,,,,,,
1498,CHPS_073,,,,,,,,,,,,1,,,,,,,,,,,
1499,CHPS_074,,,,,,,,,,,,1,,,,,,,,,,,
1500,CHPS_075,,,,,,,,,,,,1,,,,,,,,,,,
1501,CHPS_076,,,,,,,,,,,,1,,,,,,,,,,,
1502,CHPS_077,,,,,,,,,,,,1,,,,,,,,,,,
1503,CHPS_078,,,,,,,,,,,,1,,,,,,,,,,,
1504,CHPS_079,,,,,,,,,,,,1,,,,,,,,,,,
1505,CHPS_080,,,,,,,,,,,,1,,,,,,,,,,,
1506,CHPS_081,,,,,,,,,,,,1,,,,,,,,,,,
1507,CHPS_082,,,,,,,,,,,,1,,,,,,,,,,,
1508,CHPS_083,,,,,,,,,,,,1,,,,,,,,,,,
1509,CHPS_084,,,,,,,,,,,,1,,,,,,,,,,,
1510,CHPS_085,,,,,,,,,,,,1,,,,,,,,,,,
1511,CHPS_086,,,,,,,,,,,,1,,,,,,,,,,,
1512,CHPS_087,,,,,,,,,,,,1,,,,,,,,,,,
1513,CHPS_088,,,,,,,,,,,,1,,,,,,,,,,,
1514,CHPS_089,,,,,,,,,,,,1,,,,,,,,,,,
1515,CHPS_090,,,,,,,,,,,,1,,,,,,,,,,,
1516,CHPS_091,,,,,,,,,,,,1,,,,,,,,,,,
1517,CHPS_092,,,,,,,,,,,,1,,,,,,,,,,,
1518,CHPS_093,,,,,,,,,,,,1,,,,,,,,,,,
1519,CHPS_094,,,,,,,,,,,,1,,,,,,,,,,,
1520,CHPS_095,,,,,,,,,,,,1,,,,,,,,,,,
1521,CHPS_096,,,,,,,,,,,,1,,,,,,,,,,,
1522,CHPS_097,,,,,,,,,,,,1,,,,,,,,,,,
1523,CHPS_098,,,,,,,,,,,,1,,,,,,,,,,,
1524,CHPS_099,,,,,,,,,,,,1,,,,,,,,,,,
1525,CHPS_100,,,,,,,,,,,,1,,,,,,,,,,,
1526,CHPS_101,,,,,,,,,,,,1,,,,,,,,,,,
1527,CHPS_102,,,,,,,,,,,,1,,,,,,,,,,,
1528,CHPS_103,,,,,,,,,,,,1,,,,,,,,,,,
1529,CHPS_104,,,,,,,,,,,,1,,,,,,,,,,,
1530,CHPS_105,,,,,,,,,,,,1,,,,,,,,,,,
1531,CHPS_106,,,,,,,,,,,,1,,,,,,,,,,,
1532,CHPS_107,,,,,,,,,,,,1,,,,,,,,,,,
1533,CHPS_108,,,,,,,,,,,,1,,,,,,,,,,,
1534,CHPS_109,,,,,,,,,,,,1,,,,,,,,,,,
1535,CHPS_110,,,,,,,,,,,,1,,,,,,,,,,,
1536,CHPS_111,,,,,,,,,,,,1,,,,,,,,,,,
1537,CHPS_112,,,,,,,,,,,,1,,,,,,,,,,,
1538,CHPS_113,,,,,,,,,,,,1,,,,,,,,,,,
1539,CHPS_114,,,,,,,,,,,,1,,,,,,,,,,,
1540,CHPS_115,,,,,,,,,,,,1,,,,,,,,,,,
1541,CHPS_116,,,,,,,,,,,,1,,,,,,,,,,,
1542,CHPS_117,,,,,,,,,,,,1,,,,,,,,,,,
1543,CHPS_118,,,,,,,,,,,,1,,,,,,,,,,,
1544,CHPS_119,,,,,,,,,,,,1,,,,,,,,,,,
1545,CHPS_120,,,,,,,,,,,,1,,,,,,,,,,,
1546,CHPS_121,,,,,,,,,,,,1,,,,,,,,,,,
1547,CHPS_122,,,,,,,,,,,,1,,,,,,,,,,,
1548,CHPS_123,,,,,,,,,,,,1,,,,,,,,,,,
1549,CHPS_124,,,,,,,,,,,,1,,,,,,,,,,,
1550,CHPS_125,,,,,,,,,,,,1,,,,,,,,,,,
1551,CHPS_126,,,,,,,,,,,,1,,,,,,,,,,,
1552,CHPS_127,,,,,,,,,,,,1,,,,,,,,,,,
1553,CHPS_128,,,,,,,,,,,,1,,,,,,,,,,,
1554,CHPS_129,,,,,,,,,,,,1,,,,,,,,,,,
1555,CHPS_130,,,,,,,,,,,,1,,,,,,,,,,,
1556,CHPS_131,,,,,,,,,,,,1,,,,,,,,,,,
1557,CHPS_132,,,,,,,,,,,,1,,,,,,,,,,,
1558,CHPS_133,,,,,,,,,,,,1,,,,,,,,,,,
1559,CHPS_134,,,,,,,,,,,,1,,,,,,,,,,,
1560,CHPS_135,,,,,,,,,,,,1,,,,,,,,,,,
1561,CHPS_136,,,,,,,,,,,,1,,,,,,,,,,,
1562,CHPS_137,,,,,,,,,,,,1,,,,,,,,,,,
1563,CHPS_138,,,,,,,,,,,,1,,,,,,,,,,,
1564,CHPS_139,,,,,,,,,,,,1,,,,,,,,,,,
1565,CHPS_140,,,,,,,,,,,,1,,,,,,,,,,,
1566,CHPS_141,,,,,,,,,,,,1,,,,,,,,,,,
1567,CHPS_142,,,,,,,,,,,,1,,,,,,,,,,,
1568,CHPS_143,,,,,,,,,,,,1,,,,,,,,,,,
1569,CHPS_144,,,,,,,,,,,,1,,,,,,,,,,,
1570,CHPS_145,,,,,,,,,,,,1,,,,,,,,,,,
1571,CHPS_146,,,,,,,,,,,,1,,,,,,,,,,,
1572,CHPS_147,,,,,,,,,,,,1,,,,,,,,,,,
1573,CHPS_148,,,,,,,,,,,,1,,,,,,,,,,,
1574,CHPS_149,,,,,,,,,,,,1,,,,,,,,,,,
1575,CHPS_150,,,,,,,,,,,,1,,,,,,,,,,,
1576,CHPS_151,,,,,,,,,,,,1,,,,,,,,,,,
1577,CHPS_152,,,,,,,,,,,,1,,,,,,,,,,,
1578,CHPS_153,,,,,,,,,,,,1,,,,,,,,,,,
1579,CHPS_154,,,,,,,,,,,,1,,,,,,,,,,,
1580,CHPS_155,,,,,,,,,,,,1,,,,,,,,,,,
1581,CHPS_156,,,,,,,,,,,,1,,,,,,,,,,,
1582,CHPS_157,,,,,,,,,,,,1,,,,,,,,,,,
1583,CHPS_158,,,,,,,,,,,,1,,,,,,,,,,,
1584,CHPS_159,,,,,,,,,,,,1,,,,,,,,,,,
1585,CHPS_160,,,,,,,,,,,,1,,,,,,,,,,,
1586,CHPS_161,,,,,,,,,,,,1,,,,,,,,,,,
1587,CHPS_162,,,,,,,,,,,,1,,,,,,,,,,,
1588,CHPS_163,,,,,,,,,,,,1,,,,,,,,,,,
1589,CHPS_164,,,,,,,,,,,,1,,,,,,,,,,,
1590,CHPS_165,,,,,,,,,,,,1,,,,,,,,,,,
1591,CHPS_166,,,,,,,,,,,,1,,,,,,,,,,,
1592,CHPS_167,,,,,,,,,,,,1,,,,,,,,,,,
1593,CHPS_168,,,,,,,,,,,,1,,,,,,,,,,,
1594,CHPS_169,,,,,,,,,,,,1,,,,,,,,,,,
1595,CHPS_170,,,,,,,,,,,,1,,,,,,,,,,,
1596,CHPS_171,,,,,,,,,,,,1,,,,,,,,,,,
1597,CHPS_172,,,,,,,,,,,,1,,,,,,,,,,,
1598,CHPS_173,,,,,,,,,,,,1,,,,,,,,,,,
1599,CHPS_174,,,,,,,,,,,,1,,,,,,,,,,,
1600,CHPS_175,,,,,,,,,,,,1,,,,,,,,,,,
1601,CHPS_176,,,,,,,,,,,,1,,,,,,,,,,,
1602,CHPS_177,,,,,,,,,,,,1,,,,,,,,,,,
1603,CHPS_178,,,,,,,,,,,,1,,,,,,,,,,,
1604,CHPS_179,,,,,,,,,,,,1,,,,,,,,,,,
1605,CHPS_180,,,,,,,,,,,,1,,,,,,,,,,,
1606,CHPS_181,,,,,,,,,,,,1,,,,,,,,,,,
1607,CHPS_182,,,,,,,,,,,,1,,,,,,,,,,,
1608,CHPS_183,,,,,,,,,,,,1,,,,,,,,,,,
1609,CHPS_184,,,,,,,,,,,,1,,,,,,,,,,,
1610,CHPS_185,,,,,,,,,,,,1,,,,,,,,,,,
1611,CHPS_186,,,,,,,,,,,,1,,,,,,,,,,,
1612,CHPS_187,,,,,,,,,,,,1,,,,,,,,,,,
1613,CHPS_188,,,,,,,,,,,,1,,,,,,,,,,,
1614,CHPS_189,,,,,,,,,,,,1,,,,,,,,,,,
1615,CHPS_190,,,,,,,,,,,,1,,,,,,,,,,,
1616,CHPS_191,,,,,,,,,,,,1,,,,,,,,,,,
1617,CHPS_192,,,,,,,,,,,,1,,,,,,,,,,,
1618,CHPS_193,,,,,,,,,,,,1,,,,,,,,,,,
1619,CHPS_194,,,,,,,,,,,,1,,,,,,,,,,,
1620,CHPS_195,,,,,,,,,,,,1,,,,,,,,,,,
1621,CHPS_196,,,,,,,,,,,,1,,,,,,,,,,,
1622,CHPS_197,,,,,,,,,,,,1,,,,,,,,,,,
1623,CHPS_198,,,,,,,,,,,,1,,,,,,,,,,,
1624,CHPS_199,,,,,,,,,,,,1,,,,,,,,,,,
1625,CHPS_200,,,,,,,,,,,,1,,,,,,,,,,,
1626,KIOL_001,,,,,,,,,,,,1,,,,,,,,,,,
1627,KIOL_002,,,,,,,,,,,,1,,,,,,,,,,,
1628,KIOL_003,,,,,,,,,,,,1,,,,,,,,,,,
1629,KIOL_004,,,,,,,,,,,,1,,,,,,,,,,,
1630,KIOL_005,,,,,,,,,,,,1,,,,,,,,,,,
1631,KIOL_006,,,,,,,,,,,,1,,,,,,,,,,,
1632,KIOL_007,,,,,,,,,,,,1,,,,,,,,,,,
1633,KIOL_008,,,,,,,,,,,,1,,,,,,,,,,,
1634,KIOL_009,,,,,,,,,,,,1,,,,,,,,,,,
1635,KIOL_010,,,,,,,,,,,,1,,,,,,,,,,,
1636,KIOL_011,,,,,,,,,,,,1,,,,,,,,,,,
1637,KIOL_012,,,,,,,,,,,,1,,,,,,,,,,,
1638,KIOL_013,,,,,,,,,,,,1,,,,,,,,,,,
1639,KIOL_014,,,,,,,,,,,,1,,,,,,,,,,,
1640,KIOL_015,,,,,,,,,,,,1,,,,,,,,,,,
1641,KIOL_016,,,,,,,,,,,,1,,,,,,,,,,,
1642,KIOL_017,,,,,,,,,,,,1,,,,,,,,,,,
1643,KIOL_018,,,,,,,,,,,,1,,,,,,,,,,,
1644,KIOL_019,,,,,,,,,,,,1,,,,,,,,,,,
1645,KIOL_020,,,,,,,,,,,,1,,,,,,,,,,,
1646,KIOL_021,,,,,,,,,,,,1,,,,,,,,,,,
1647,KIOL_022,,,,,,,,,,,,1,,,,,,,,,,,
1648,KIOL_023,,,,,,,,,,,,1,,,,,,,,,,,
1649,KIOL_024,,,,,,,,,,,,1,,,,,,,,,,,
1650,KIOL_025,,,,,,,,,,,,1,,,,,,,,,,,
1651,KIOL_026,,,,,,,,,,,,1,,,,,,,,,,,
1652,KIOL_027,,,,,,,,,,,,1,,,,,,,,,,,
1653,KIOL_028,,,,,,,,,,,,1,,,,,,,,,,,
1654,KIOL_029,,,,,,,,,,,,1,,,,,,,,,,,
1655,KIOL_030,,,,,,,,,,,,1,,,,,,,,,,,
1656,KIOL_031,,,,,,,,,,,,1,,,,,,,,,,,
1657,KIOL_032,,,,,,,,,,,,1,,,,,,,,,,,
1658,KIOL_033,,,,,,,,,,,,1,,,,,,,,,,,
1659,KIOL_034,,,,,,,,,,,,1,,,,,,,,,,,
1660,KIOL_035,,,,,,,,,,,,1,,,,,,,,,,,
1661,KIOL_036,,,,,,,,,,,,1,,,,,,,,,,,
1662,KIOL_037,,,,,,,,,,,,1,,,,,,,,,,,
1663,KIOL_038,,,,,,,,,,,,1,,,,,,,,,,,
1664,KIOL_039,,,,,,,,,,,,1,,,,,,,,,,,
1665,KIOL_040,,,,,,,,,,,,1,,,,,,,,,,,
1666,KIOL_041,,,,,,,,,,,,1,,,,,,,,,,,
1667,KIOL_042,,,,,,,,,,,,1,,,,,,,,,,,
1668,KIOL_043,,,,,,,,,,,,1,,,,,,,,,,,
1669,KIOL_044,,,,,,,,,,,,1,,,,,,,,,,,
1670,KIOL_045,,,,,,,,,,,,1,,,,,,,,,,,
1671,KIOL_046,,,,,,,,,,,,1,,,,,,,,,,,
1672,KIOL_047,,,,,,,,,,,,1,,,,,,,,,,,
1673,KIOL_048,,,,,,,,,,,,1,,,,,,,,,,,
1674,KIOL_049,,,,,,,,,,,,1,,,,,,,,,,,
1675,KIOL_050,,,,,,,,,,,,1,,,,,,,,,,,
1676,KIOL_051,,,,,,,,,,,,1,,,,,,,,,,,
1677,KIOL_052,,,,,,,,,,,,1,,,,,,,,,,,
1678,KIOL_053,,,,,,,,,,,,1,,,,,,,,,,,
1679,KIOL_054,,,,,,,,,,,,1,,,,,,,,,,,
1680,KIOL_055,,,,,,,,,,,,1,,,,,,,,,,,
1681,KIOL_056,,,,,,,,,,,,1,,,,,,,,,,,
1682,KIOL_057,,,,,,,,,,,,1,,,,,,,,,,,
1683,KIOL_058,,,,,,,,,,,,1,,,,,,,,,,,
1684,KIOL_059,,,,,,,,,,,,1,,,,,,,,,,,
1685,KIOL_060,,,,,,,,,,,,1,,,,,,,,,,,
1686,KIOL_061,,,,,,,,,,,,1,,,,,,,,,,,
1687,KIOL_062,,,,,,,,,,,,1,,,,,,,,,,,
1688,KIOL_063,,,,,,,,,,,,1,,,,,,,,,,,
1689,KIOL_064,,,,,,,,,,,,1,,,,,,,,,,,
1690,KIOL_065,,,,,,,,,,,,1,,,,,,,,,,,
1691,KIOL_066,,,,,,,,,,,,1,,,,,,,,,,,
1692,KIOL_067,,,,,,,,,,,,1,,,,,,,,,,,
1693,KIOL_068,,,,,,,,,,,,1,,,,,,,,,,,
1694,KIOL_069,,,,,,,,,,,,1,,,,,,,,,,,
1695,KIOL_070,,,,,,,,,,,,1,,,,,,,,,,,
1696,KIOL_071,,,,,,,,,,,,1,,,,,,,,,,,
1697,KIOL_072,,,,,,,,,,,,1,,,,,,,,,,,
1698,KIOL_073,,,,,,,,,,,,1,,,,,,,,,,,
1699,KIOL_074,,,,,,,,,,,,1,,,,,,,,,,,
1700,KIOL_075,,,,,,,,,,,,1,,,,,,,,,,,
1701,KIOL_076,,,,,,,,,,,,1,,,,,,,,,,,
1702,KIOL_077,,,,,,,,,,,,1,,,,,,,,,,,
1703,KIOL_078,,,,,,,,,,,,1,,,,,,,,,,,
1704,KIOL_079,,,,,,,,,,,,1,,,,,,,,,,,
1705,KIOL_080,,,,,,,,,,,,1,,,,,,,,,,,
1706,KIOL_081,,,,,,,,,,,,1,,,,,,,,,,,
1707,KIOL_082,,,,,,,,,,,,1,,,,,,,,,,,
1708,KIOL_083,,,,,,,,,,,,1,,,,,,,,,,,
1709,KIOL_084,,,,,,,,,,,,1,,,,,,,,,,,
1710,KIOL_085,,,,,,,,,,,,1,,,,,,,,,,,
1711,KIOL_086,,,,,,,,,,,,1,,,,,,,,,,,
1712,KIOL_087,,,,,,,,,,,,1,,,,,,,,,,,
1713,KIOL_088,,,,,,,,,,,,1,,,,,,,,,,,
1714,KIOL_089,,,,,,,,,,,,1,,,,,,,,,,,
1715,KIOL_090,,,,,,,,,,,,1,,,,,,,,,,,
1716,KIOL_091,,,,,,,,,,,,1,,,,,,,,,,,
1717,KIOL_092,,,,,,,,,,,,1,,,,,,,,,,,
1718,KIOL_093,,,,,,,,,,,,1,,,,,,,,,,,
1719,KIOL_094,,,,,,,,,,,,1,,,,,,,,,,,
1720,KIOL_095,,,,,,,,,,,,1,,,,,,,,,,,
1721,KIOL_096,,,,,,,,,,,,1,,,,,,,,,,,
1722,KIOL_097,,,,,,,,,,,,1,,,,,,,,,,,
1723,KIOL_098,,,,,,,,,,,,1,,,,,,,,,,,
1724,KIOL_099,,,,,,,,,,,,1,,,,,,,,,,,
1725,KIOL_100,,,,,,,,,,,,1,,,,,,,,,,,
1726,KIOL_101,,,,,,,,,,,,1,,,,,,,,,,,
1727,KIOL_102,,,,,,,,,,,,1,,,,,,,,,,,
1728,KIOL_103,,,,,,,,,,,,1,,,,,,,,,,,
1729,KIOL_104,,,,,,,,,,,,1,,,,,,,,,,,
1730,KIOL_105,,,,,,,,,,,,1,,,,,,,,,,,
